1	1	0.200000	0.200000
1	1	0.200000	0.200000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
0	0	0.600000	0.600000
