8	9	0	0.209783
8	10	0	0.183191
8	11	0	0.331566
8	12	0	0.191430
8	13	0	0.131194
8	14	0	0.067773
8	15	0	0.347483
8	16	0	0.158806
8	17	0	0.181479
8	18	0	0.193084
8	19	0	0.209611
8	20	0	0.098979
8	21	0	0.064282
8	22	0	0.318824
9	0	0	2.338852
9	1	0	0.440586
9	2	0	0.365591
9	3	0	0.434425
9	4	0	0.494896
9	5	0	0.277053
9	6	0	0.276486
9	7	0	0.254187
9	8	0	0.208990
9	9	0	0.147919
9	10	0	0.202787
9	11	0	0.183634
9	12	0	0.322255
9	13	0	0.209049
9	14	0	0.180541
9	15	0	0.317148
9	16	0	0.129102
9	17	0	0.139763
9	18	0	0.157531
9	19	0	0.169933
9	20	0	0.160772
9	21	0	0.170545
9	22	0	0.021652
10	0	0	0.816458
10	1	0	0.421505
10	2	0	0.381323
10	3	0	0.818477
10	4	0	0.471094
10	5	0	0.280003
10	6	0	0.367020
10	7	0	0.359117
10	8	0	0.262032
10	9	0	0.210573
10	10	0	0.183565
10	11	0	2.358658
10	12	0	0.435602
10	13	0	0.383165
10	14	0	0.363297
10	15	0	0.323349
10	16	0	0.189588
10	17	0	0.139504
10	18	0	0.053703
10	19	0	0.189272
10	20	0	0.213424
10	21	0	0.369441
10	22	0	0.373523
11	0	0	0.958430
11	1	0	0.604868
11	2	0	0.446527
11	3	0	0.427726
11	4	0	0.370668
11	5	0	0.302936
11	6	0	0.461288
11	7	0	0.411595
11	8	0	0.303479
11	9	0	0.299956
11	10	0	0.409755
11	11	0	0.363925
11	12	0	0.384478
11	13	0	1.362749
11	14	0	0.432201
11	15	0	0.310556
11	16	0	0.109372
11	17	0	0.016787
11	18	0	0.137156
11	19	0	0.038543
11	20	0	0.039872
11	21	0	0.073381
11	22	0	0.404319
12	0	0	0.677757
12	1	0	0.450437
12	2	0	0.365740
12	3	0	0.484909
12	4	0	0.444636
12	5	0	0.133778
12	6	0	0.112348
12	7	0	0.229406
12	8	0	0.211886
12	9	0	0.215983
12	10	0	0.323153
12	11	0	0.301921
12	12	0	0.323522
12	13	0	1.520687
12	14	0	0.545774
12	15	0	0.444730
12	16	0	0.155300
12	17	0	0.158336
12	18	0	0.438013
12	19	0	0.330683
12	20	0	0.323486
12	21	0	0.329377
12	22	0	0.401647
13	0	0	0.715792
13	1	0	0.510221
13	2	0	0.538293
13	3	0	0.366431
13	4	0	0.629640
13	5	0	0.368510
13	6	0	0.367243
13	7	0	0.310081
13	8	0	0.299262
13	9	0	0.305911
13	10	0	0.397683
13	11	0	0.316867
13	12	0	0.483576
13	13	0	0.317923
13	14	0	0.314548
13	15	0	0.399205
13	16	0	0.282283
13	17	0	0.246085
13	18	0	0.097097
13	19	0	0.073979
13	20	0	0.691759
13	21	0	1.684758
13	22	0	0.505023
14	0	0	0.842288
14	1	0	0.500450
14	2	0	0.393993
14	3	0	0.559114
14	4	0	3.599119
14	5	0	0.398920
14	6	0	0.139004
14	7	0	0.198287
14	8	0	0.279987
14	9	0	0.400702
14	10	0	0.300284
14	11	0	0.293632
14	12	0	0.330903
14	13	0	0.346322
14	14	0	0.289998
14	15	0	0.365011
14	16	0	0.275968
14	17	0	0.277589
14	18	0	0.237625
14	19	0	0.161797
14	20	0	0.180063
14	21	0	0.212332
14	22	0	0.126673
14	23	0	0.139435
14	24	0	0.140651
14	25	0	0.154764
14	26	0	0.168715
14	27	0	0.189379
14	28	0	0.216724
14	29	0	0.136635
14	30	0	0.163001
15	0	0	0.594263
15	1	0	1.175263
15	2	0	0.701651
15	3	0	0.501102
15	4	0	0.913772
15	5	0	0.255942
15	6	0	0.313754
15	7	0	0.270653
15	8	0	0.300607
15	9	0	0.270977
15	10	0	0.357646
15	11	0	0.402454
15	12	0	0.367692
15	13	0	0.292566
15	14	0	0.328099
15	15	0	0.308705
15	16	0	0.283270
15	17	0	0.306824
15	18	0	0.238258
15	19	0	0.249244
15	20	0	0.128700
15	21	0	0.007949
15	22	0	0.315986
16	0	0	0.773478
16	1	0	1.010794
16	2	0	0.411775
16	3	0	0.811187
16	4	0	0.578870
16	5	0	0.369805
16	6	0	0.279730
16	7	0	0.265785
16	8	0	0.231460
16	9	0	0.256873
16	10	0	0.282956
16	11	0	0.160846
16	12	0	0.274892
16	13	0	0.291982
16	14	0	0.289839
16	15	0	0.386655
16	16	0	0.207438
16	17	0	0.158163
16	18	0	0.190085
16	19	0	0.118427
16	20	0	0.945795
16	21	0	0.446809
16	22	0	0.396280
17	0	0	0.470040
17	1	0	0.524413
17	2	0	0.407031
17	3	0	2.714738
17	4	0	0.799771
17	5	0	0.470434
17	6	0	0.407108
17	7	0	0.388010
17	8	0	0.424884
17	9	0	0.407282
17	10	0	0.397560
17	11	0	0.562857
17	12	0	0.463033
17	13	0	0.400143
17	14	0	0.384487
17	15	0	0.526534
17	16	0	0.540434
17	17	0	0.324491
17	18	0	0.296665
17	19	0	0.249588
17	20	0	0.294177
17	21	0	0.297311
17	22	0	0.368329
18	0	0	0.701551
18	1	0	0.726841
18	2	0	0.580397
18	3	0	0.673724
18	4	0	0.497734
18	5	0	0.303692
18	6	0	0.302225
18	7	0	0.307710
18	8	0	0.371962
18	9	0	0.354994
18	10	0	0.340156
18	11	0	0.331706
18	12	0	0.339286
18	13	0	0.182775
18	14	0	0.313003
18	15	0	0.296994
18	16	0	0.336383
18	17	0	0.249778
18	18	0	0.275412
18	19	0	0.265525
18	20	0	0.251716
18	21	0	0.199198
18	22	0	0.159111
19	0	0	0.874922
19	1	0	0.438659
19	2	0	0.292410
19	3	0	0.371237
19	4	0	0.502801
19	5	0	0.263132
19	6	0	0.290830
19	7	0	0.320238
19	8	0	0.241823
19	9	0	0.236269
19	10	0	0.244015
19	11	0	1.118463
19	12	0	0.448046
19	13	0	0.320160
19	14	0	0.208449
19	15	0	0.285157
19	16	0	0.246840
19	17	0	0.174255
19	18	0	0.182016
19	19	0	0.078995
19	20	0	0.193648
19	21	0	0.296065
19	22	0	0.342487
20	0	0	0.494351
20	1	0	0.166880
20	2	0	0.370431
20	3	0	0.393710
20	4	0	0.479187
20	5	0	0.290204
20	6	0	0.397235
20	7	0	0.312093
20	8	0	0.252754
20	9	0	0.263096
20	10	0	0.304137
20	11	0	0.519367
20	12	0	0.336830
20	13	0	0.094627
20	14	0	0.523936
20	15	0	0.411370
20	16	0	0.279348
20	17	0	0.294556
20	18	0	0.261959
20	19	0	0.138185
20	20	0	0.283062
20	21	0	0.277653
20	22	0	0.218703
21	0	0	0.511608
21	1	0	0.386448
21	2	0	0.386723
21	3	0	0.657886
21	4	0	0.433016
21	5	0	0.325961
21	6	0	0.286106
21	7	0	0.319279
21	8	0	0.286004
21	9	0	0.309254
21	10	0	0.414812
21	11	0	0.399918
21	12	0	0.402628
21	13	0	0.444151
21	14	0	0.332705
21	15	0	0.333785
21	16	0	0.459160
21	17	0	0.448262
21	18	0	0.286452
21	19	0	0.341217
21	20	0	0.298228
21	21	0	0.305403
21	22	0	0.476122
21	23	0	0.388548
22	0	0	0.511551
22	1	0	0.400151
22	2	0	0.351759
22	3	0	0.358212
22	4	0	0.378088
22	5	0	0.377593
22	6	0	0.382536
22	7	0	0.375509
22	8	0	0.401541
22	9	0	0.393489
22	10	0	0.425688
22	11	0	0.451669
22	12	0	0.361328
22	13	0	0.361172
22	14	0	0.411272
22	15	0	0.290486
22	16	0	0.277988
22	17	0	0.194344
22	18	0	0.104572
22	19	0	0.692600
22	20	0	0.451329
22	21	0	0.443139
22	22	0	0.453458
23	0	0	0.567743
23	1	0	0.451733
23	2	0	0.362193
23	3	0	0.465927
23	4	0	0.483304
23	5	0	0.314529
23	6	0	0.308064
23	7	0	0.295584
23	8	0	0.327848
23	9	0	0.286941
23	10	0	0.327251
23	11	0	0.358197
23	12	0	0.355938
23	13	0	0.301796
23	14	0	0.314449
23	15	0	0.281817
23	16	0	0.309182
23	17	0	0.303426
23	18	0	0.310251
23	19	0	0.257559
23	20	0	0.303500
23	21	0	0.284067
23	22	0	0.397289
24	0	0	1.086857
24	1	0	0.478254
24	2	0	0.336263
24	3	0	0.571792
24	4	0	0.482264
24	5	0	0.376310
24	6	0	0.323521
24	7	0	0.283426
24	8	0	0.338304
24	9	0	0.309437
24	10	0	0.331148
24	11	0	0.380954
24	12	0	0.370120
24	13	0	0.283079
24	14	0	0.436268
24	15	0	0.264202
24	16	0	0.284494
24	17	0	0.299191
24	18	0	0.364192
24	19	0	0.344537
24	20	0	0.270767
24	21	0	0.329857
24	22	0	0.313468
25	0	0	0.567219
25	1	0	0.492649
25	2	0	0.353489
25	3	0	0.773685
25	4	0	0.407323
25	5	0	0.311387
25	6	0	0.286691
25	7	0	0.374337
25	8	0	0.306730
25	9	0	0.267703
25	10	0	0.315062
25	11	0	0.281715
25	12	0	0.123959
25	13	0	0.268594
25	14	0	0.283259
25	15	0	0.305050
25	16	0	0.134429
25	17	0	0.216890
25	18	0	0.159253
25	19	0	0.069459
25	20	0	0.111388
25	21	0	0.277974
25	22	0	0.332385
26	0	0	0.478729
26	1	0	0.576119
26	2	0	0.396130
26	3	0	0.911050
26	4	0	0.414762
26	5	0	0.314629
26	6	0	0.301964
26	7	0	0.216978
26	8	0	0.250286
26	9	0	0.039078
26	10	0	0.271387
26	11	0	0.423300
26	12	0	0.292343
26	13	0	0.227181
26	14	0	0.195470
26	15	0	0.296632
26	16	0	0.285037
26	17	0	0.225460
26	18	0	0.187566
26	19	0	0.170356
26	20	0	0.239243
26	21	0	0.061501
26	22	0	1.051944
27	0	0	0.544268
27	1	0	0.337848
27	2	0	0.310481
27	3	0	0.631788
27	4	0	0.545477
27	5	0	0.283651
27	6	0	0.258377
27	7	0	0.230055
27	8	0	0.271916
27	9	0	0.265774
27	10	0	0.286323
27	11	0	0.405255
27	12	0	0.582073
27	13	0	0.330502
27	14	0	0.205563
27	15	0	0.354887
27	16	0	0.157482
27	17	0	0.161019
27	18	0	0.169835
27	19	0	0.191996
27	20	0	0.016786
27	21	0	0.078100
27	22	0	0.330072
28	0	0	0.580743
28	1	0	0.322131
28	2	0	0.170344
28	3	0	0.250870
28	4	0	0.470784
28	5	0	0.246388
28	6	0	0.188803
28	7	0	0.259010
28	8	0	0.205056
28	9	0	0.157927
28	10	0	0.079648
28	11	0	0.303609
28	12	0	0.291445
28	13	0	0.286145
28	14	0	0.405997
28	15	0	0.216621
28	16	0	0.144175
28	17	0	0.173268
28	18	0	0.181241
28	19	0	0.216519
28	20	0	0.105368
28	21	0	0.165037
28	22	0	0.337867
29	0	0	0.883589
29	1	0	0.305133
29	2	0	0.129675
29	3	0	0.296077
29	4	0	0.474557
29	5	0	0.264860
29	6	0	0.238199
29	7	0	0.207268
29	8	0	0.209900
29	9	0	0.196575
29	10	0	0.349296
29	11	0	0.394809
29	12	0	0.418542
29	13	0	0.295124
29	14	0	0.333979
29	15	0	0.254538
29	16	0	0.170401
29	17	0	0.179742
29	18	0	0.195459
29	19	0	0.198204
29	20	0	0.393425
29	21	0	0.275080
29	22	0	0.434221
30	0	0	0.505994
30	1	0	0.737280
30	2	0	0.319743
30	3	0	0.391543
30	4	0	0.031624
30	5	0	0.316486
30	6	0	0.297324
30	7	0	0.265829
30	8	0	0.260418
30	9	0	0.260593
30	10	0	0.274938
30	11	0	0.089941
30	12	0	0.312405
30	13	0	0.255901
30	14	0	0.077409
30	15	0	0.344384
30	16	0	0.196293
30	17	0	0.025878
30	18	0	0.034278
30	19	0	0.036507
30	20	0	0.406212
30	21	0	0.312824
30	22	0	0.291820
31	0	0	0.417870
31	1	0	0.399479
31	2	0	0.464826
31	3	0	0.395365
31	4	0	0.531699
31	5	0	0.262473
31	6	0	0.329885
31	7	0	0.221042
31	8	0	0.236049
31	9	0	0.229028
31	10	0	0.289633
31	11	0	0.292027
31	12	0	0.344060
31	13	0	0.224190
31	14	0	0.297683
31	15	0	0.285732
31	16	0	0.176866
31	17	0	0.184995
31	18	0	0.194482
31	19	0	0.117840
31	20	0	0.698510
31	21	0	0.434329
31	22	0	0.461749
32	0	0	0.534956
32	1	0	0.382929
32	2	0	0.354420
32	3	0	0.383900
32	4	0	0.559447
32	5	0	0.233495
32	6	0	0.208779
32	7	0	0.256233
32	8	0	0.197442
32	9	0	0.046800
32	10	0	0.055150
32	11	0	0.463741
32	12	0	0.294706
32	13	0	0.241912
32	14	0	0.262293
32	15	0	0.303012
32	16	0	0.095308
32	17	0	0.125101
32	18	0	0.376508
32	19	0	0.387571
32	20	0	0.327762
32	21	0	0.235918
32	22	0	0.229448
33	0	0	0.438760
33	1	0	1.424362
33	2	0	0.897408
33	3	0	0.921407
33	4	0	0.740398
33	5	0	0.204340
33	6	0	0.160492
33	7	0	0.186900
33	8	0	0.229557
33	9	0	0.183215
33	10	0	0.104425
33	11	0	0.304026
33	12	0	0.275398
33	13	0	0.083358
33	14	0	0.296274
33	15	0	0.337619
33	16	0	0.206695
33	17	0	0.158667
33	18	0	0.095457
33	19	0	0.335289
33	20	0	0.308416
33	21	0	0.161967
33	22	0	0.300925
34	0	0	1.123674
34	1	0	0.390639
34	2	0	0.368156
34	3	0	0.486034
34	4	0	0.448691
34	5	0	0.230181
34	6	0	0.185598
34	7	0	0.068160
34	8	0	0.229167
34	9	0	0.165001
34	10	0	0.227515
34	11	0	1.677286
34	12	0	0.491356
34	13	0	0.371488
34	14	0	0.323651
34	15	0	0.310120
34	16	0	0.186220
34	17	0	0.234561
34	18	0	0.182699
34	19	0	0.150815
34	20	0	0.164888
34	21	0	0.205063
34	22	0	0.272414
35	0	0	3.728979
35	1	0	0.961451
35	2	0	0.636426
35	3	0	0.381820
35	4	0	1.334051
35	5	0	0.328183
35	6	0	0.242476
35	7	0	0.073845
35	8	0	0.344675
35	9	0	0.411385
35	10	0	0.384448
35	11	0	0.305879
35	12	0	0.278080
35	13	0	0.288915
35	14	0	0.381862
35	15	0	0.375106
35	16	0	0.230894
35	17	0	0.211023
35	18	0	0.020590
35	19	0	0.127734
35	20	0	0.339302
35	21	0	0.013041
35	22	0	0.284143
35	23	0	1.287418
36	0	0	0.755981
36	1	0	0.365302
36	2	0	0.575810
36	3	0	0.470775
36	4	0	0.677441
36	5	0	0.357732
36	6	0	0.291598
36	7	0	0.166039
36	8	0	0.284148
36	9	0	0.211093
36	10	0	0.310750
36	11	0	0.295355
36	12	0	0.498645
36	13	0	0.478393
36	14	0	0.413750
36	15	0	0.299053
36	16	0	0.280070
36	17	0	0.292900
36	18	0	0.857625
36	19	0	0.494918
36	20	0	0.400133
36	21	0	0.319627
36	22	0	0.378787
37	0	0	0.667410
37	1	0	0.407757
37	2	0	0.307747
37	3	0	0.582402
37	4	0	0.448147
37	5	0	0.413416
37	6	0	0.310699
37	7	0	0.295036
37	8	0	0.315133
37	9	0	0.314922
37	10	0	0.287176
37	11	0	0.353370
37	12	0	0.441830
37	13	0	0.423348
37	14	0	0.410297
37	15	0	0.250684
37	16	0	0.166141
37	17	0	0.271922
37	18	0	0.266177
37	19	0	0.246863
37	20	0	0.221207
37	21	0	0.295454
37	22	0	0.329876
38	0	0	0.382378
38	1	0	0.292321
38	2	0	0.318173
38	3	0	0.489826
38	4	0	0.423153
38	5	0	0.290974
38	6	0	0.325944
38	7	0	0.259198
38	8	0	0.226978
38	9	0	0.279516
38	10	0	0.240436
38	11	0	1.487219
38	12	0	0.389698
38	13	0	0.335663
38	14	0	0.278527
38	15	0	0.308796
38	16	0	0.178140
38	17	0	0.095218
38	18	0	0.328394
38	19	0	0.296305
38	20	0	0.045222
38	21	0	0.059904
38	22	0	0.351748
39	0	0	0.981904
39	1	0	0.482914
39	2	0	0.284235
39	3	0	0.145815
39	4	0	0.445231
39	5	0	0.233674
39	6	0	0.096852
39	7	0	0.053718
39	8	0	0.207793
39	9	0	0.299225
39	10	0	0.305959
39	11	0	0.291156
39	12	0	0.218286
39	13	0	0.224657
39	14	0	0.078906
39	15	0	0.304935
39	16	0	0.120564
39	17	0	0.181187
39	18	0	0.215497
39	19	0	0.151316
39	20	0	0.222029
39	21	0	0.080059
39	22	0	0.416183
40	0	0	0.498822
40	1	0	0.373621
40	2	0	0.345638
40	3	0	0.324440
40	4	0	0.408448
40	5	0	0.255933
40	6	0	0.250256
40	7	0	0.217186
40	8	0	0.119039
40	9	0	0.132363
40	10	0	0.270568
40	11	0	0.291189
40	12	0	0.258040
40	13	0	0.274072
40	14	0	0.176587
40	15	0	0.158214
40	16	0	0.357787
40	17	0	0.226298
40	18	0	0.285456
40	19	0	0.194442
40	20	0	0.104024
40	21	0	0.039084
40	22	0	0.013872
41	0	0	0.871511
41	1	0	0.478899
41	2	0	0.327171
41	3	0	0.331372
41	4	0	0.349982
41	5	0	0.184811
41	6	0	0.296259
41	7	0	0.248453
41	8	0	0.196417
41	9	0	0.255868
41	10	0	0.335869
41	11	0	1.199553
41	12	0	0.436053
41	13	0	1.276880
41	14	0	0.434109
41	15	0	0.340013
41	16	0	0.049711
41	17	0	0.077170
41	18	0	0.339371
41	19	0	0.318294
41	20	0	0.294014
41	21	0	0.054486
41	22	0	0.293223
42	0	0	0.933452
42	1	0	0.295094
42	2	0	0.292242
42	3	0	0.338414
42	4	0	0.449838
42	5	0	0.265542
42	6	0	0.266745
42	7	0	0.142464
42	8	0	0.283270
42	9	0	0.251202
42	10	0	0.258151
42	11	0	0.311799
42	12	0	0.331519
42	13	0	0.297702
42	14	0	0.285387
42	15	0	0.311310
42	16	0	0.127310
42	17	0	0.063701
42	18	0	0.004766
42	19	0	0.124743
42	20	0	0.224337
42	21	0	0.087099
42	22	0	0.265386
43	0	0	0.454014
43	1	0	0.369322
43	2	0	0.341436
43	3	0	0.288176
43	4	0	0.395631
43	5	0	0.263307
43	6	0	0.297369
43	7	0	0.231216
43	8	0	0.252339
43	9	0	0.219943
43	10	0	0.267546
43	11	0	1.871922
43	12	0	0.371700
43	13	0	0.206061
43	14	0	0.226280
43	15	0	0.287212
43	16	0	0.188592
43	17	0	0.092093
43	18	0	0.113325
43	19	0	0.201232
43	20	0	0.081994
43	21	0	1.213868
43	22	0	0.340521
44	0	0	0.686970
44	1	0	1.282950
44	2	0	0.652201
44	3	0	0.449689
44	4	0	0.781344
44	5	0	0.348499
44	6	0	0.281374
44	7	0	0.274960
44	8	0	0.276664
44	9	0	0.218857
44	10	0	0.319633
44	11	0	0.280296
44	12	0	0.293829
44	13	0	0.200050
44	14	0	0.287431
44	15	0	0.338885
44	16	0	0.274355
44	17	0	0.232506
44	18	0	0.089043
44	19	0	0.064079
44	20	0	0.091902
44	21	0	0.165599
44	22	0	0.259022
45	0	0	0.573737
45	1	0	0.451827
45	2	0	1.334315
45	3	0	0.727953
45	4	0	0.406495
45	5	0	0.618206
45	6	0	0.285010
45	7	0	0.207227
45	8	0	0.036762
45	9	0	0.097060
45	10	0	0.341076
45	11	0	0.298317
45	12	0	0.297072
45	13	0	0.244528
45	14	0	0.192229
45	15	0	0.214671
45	16	0	0.109835
45	17	0	0.006129
45	18	0	0.185304
45	19	0	0.192937
45	20	0	0.027403
45	21	0	0.382690
45	22	0	0.939557
46	0	0	1.681357
46	1	0	5.472699
46	2	0	1.566611
46	3	0	0.838350
46	4	0	0.528697
46	5	0	0.362415
46	6	0	0.376242
46	7	0	0.370143
46	8	0	0.297060
46	9	0	0.183651
46	10	0	0.257315
46	11	0	0.304515
46	12	0	0.328529
46	13	0	0.273877
46	14	0	0.287479
46	15	0	0.322622
46	16	0	0.276366
46	17	0	0.245832
46	18	0	0.266363
46	19	0	0.122202
46	20	0	0.209532
46	21	0	0.070524
46	22	0	0.388717
47	0	0	1.051685
47	1	0	2.769697
47	2	0	0.551230
47	3	0	0.382573
47	4	0	0.348813
47	5	0	0.262879
47	6	0	0.297130
47	7	0	0.309749
47	8	0	0.268567
47	9	0	0.276196
47	10	0	0.263355
47	11	0	0.310146
47	12	0	0.295654
47	13	0	0.307066
47	14	0	0.274008
47	15	0	0.254879
47	16	0	0.227810
47	17	0	0.222992
47	18	0	0.242115
47	19	0	0.217451
47	20	0	0.276602
47	21	0	0.294835
47	22	0	0.334764
48	0	0	0.931836
48	1	0	0.319358
48	2	0	0.259527
48	3	0	0.319224
48	4	0	0.386391
48	5	0	0.221780
48	6	0	0.334316
48	7	0	0.280844
48	8	0	0.314822
48	9	0	0.282687
48	10	0	0.370728
48	11	0	0.291712
48	12	0	0.266275
48	13	0	0.163035
48	14	0	0.191510
48	15	0	0.279960
48	16	0	0.213522
48	17	0	0.128073
48	18	0	0.111577
48	19	0	0.015776
48	20	0	0.901146
48	21	0	0.312324
48	22	0	1.795808
49	0	0	0.701980
49	1	0	0.469569
49	2	0	0.356547
49	3	0	0.479993
49	4	0	0.715693
49	5	0	0.282172
49	6	0	0.269600
49	7	0	0.244635
49	8	0	0.281026
49	9	0	0.302778
49	10	0	0.268180
49	11	0	0.161169
49	12	0	0.258925
49	13	0	0.338611
49	14	0	1.061757
49	15	0	0.376685
49	16	0	0.181280
49	17	0	0.150203
49	18	0	0.139197
49	19	0	0.187196
49	20	0	0.464257
49	21	0	0.357812
49	22	0	0.304288
50	0	0	0.709956
50	1	0	0.453419
50	2	0	0.287832
50	3	0	0.346211
50	4	0	0.418309
50	5	0	0.302579
50	6	0	0.316089
50	7	0	0.307047
50	8	0	0.298870
50	9	0	0.333266
50	10	0	0.333141
50	11	0	0.339463
50	12	0	0.338520
50	13	0	0.251461
50	14	0	0.286812
50	15	0	0.293613
50	16	0	0.314654
50	17	0	0.189447
50	18	0	0.158583
50	19	0	0.094941
50	20	0	0.872931
50	21	0	0.359718
50	22	0	0.333635
51	0	0	0.570491
51	1	0	0.280351
51	2	0	0.299280
51	3	0	0.286200
51	4	0	0.508038
51	5	0	0.334098
51	6	0	0.314580
51	7	0	0.261929
51	8	0	0.608171
51	9	0	0.359049
51	10	0	0.305680
51	11	0	0.388086
51	12	0	0.411943
51	13	0	0.311147
51	14	0	0.311341
51	15	0	0.243901
51	16	0	0.244112
51	17	0	0.212595
51	18	0	0.174917
51	19	0	0.131300
51	20	0	0.039994
51	21	0	0.931254
51	22	0	0.403190
52	0	0	0.623284
52	1	0	0.370446
52	2	0	0.390022
52	3	0	0.448652
52	4	0	0.446982
52	5	0	0.305627
52	6	0	0.238303
52	7	0	0.266467
52	8	0	0.277822
52	9	0	0.140883
52	10	0	0.278917
52	11	0	0.303364
52	12	0	0.328633
52	13	0	0.308568
52	14	0	0.301805
52	15	0	0.195417
52	16	0	0.251194
52	17	0	0.184543
52	18	0	0.008205
52	19	0	0.070172
52	20	0	0.225057
52	21	0	0.213326
52	22	0	0.162537
52	23	0	0.124426
53	0	0	1.509521
53	1	0	0.295211
53	2	0	0.262092
53	3	0	0.480929
53	4	0	0.378219
53	5	0	0.306670
53	6	0	0.253736
53	7	0	0.245709
53	8	0	0.246342
53	9	0	0.201507
53	10	0	0.151383
53	11	0	0.501381
53	12	0	0.328636
53	13	0	0.254472
53	14	0	0.050780
53	15	0	0.322907
53	16	0	0.168290
53	17	0	0.252621
53	18	0	0.197268
